OrderDate,ReturnDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,ReturnQuantity,UnitPrice,ReturnAmount
2012-02-29 00:00:00,2012-03-15 00:00:00,SO47395,72,Departque,Warehouse,North America,United States,NH,New Hampshire,Nashua,333,Concentrate Whey Protein,Whey Protein,2lbs,Coconut,Protein,9,"469,794","4228,146"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47395,72,Departque,Warehouse,North America,United States,NH,New Hampshire,Nashua,423,MRE Lite,Meal Replacement,1lbs,Natural,Carbs,2,"165,231","330,462"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47395,72,Departque,Warehouse,North America,United States,NH,New Hampshire,Nashua,331,Pure Casein Protein,Casein Protein,2lbs,Strawberry,Protein,6,"469,794","2818,764"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47367,644,Expert Department,Warehouse,North America,United States,OR,Oregon,Springfield,383,Pure Casein Protein,Casein Protein,2lbs,Chocolate,Protein,3,"600,263","1800,788"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47450,54,Factory Store,Warehouse,North America,United States,NY,New York,Melville,323,Concentrate Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,8,"469,794","3758,352"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47450,54,Factory Store,Warehouse,North America,United States,NY,New York,Melville,466,Half-Finger Gloves,Gloves,L,Black,Clothing,3,"14,129","42,387"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47458,457,Factory Warehouse,Warehouse,North America,United States,AZ,Arizona,Mesa,365,Isolate Whey Protein,Whey Protein,2lbs,Capuccino,Protein,5,"647,994","3239,970"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47457,98,Fit Body Boot Camp,Gym,North America,United States,FL,Florida,Miami,428,Serious MASS Gainer,Gainer,2lbs,Caramel Ice Cream,Carbs,3,"209,256","627,768"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47350,277,Fit Pro West,Gym,North America,United States,CA,California,Alhambra,286,PRO Weight Gainer,Gainer,1lbs,Strawberry,Carbs,2,"183,938","367,876"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47433,474,FLEX Studios,Gym,North America,United States,CA,California,Eureka,470,Full-Finger Gloves,Gloves,L,Black,Clothing,4,"22,794","91,176"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47359,118,Fulfil Store,Warehouse,North America,Canada,ON,Ontario,Toronto,362,100% Egg Protein,Egg Protein,5lbs,Capuccino,Protein,5,"1229,459","6147,295"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47359,118,Fulfil Store,Warehouse,North America,Canada,ON,Ontario,Toronto,308,100% Vegan Protein,Vegan Protein,4lbs,Strawberry,Protein,3,"744,273","2232,818"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47374,23,Guardian Gym,Gym,North America,United States,CA,California,San Ramon,456,Women's Tights,Vests,S,Black,Clothing,2,"44,994","89,988"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47436,5,Hard Exercise Works,Gym,North America,United States,CA,California,Fremont,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,7,"469,794","3288,558"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47436,5,Hard Exercise Works,Gym,North America,United States,CA,California,Fremont,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,1,"149,031","149,031"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,5,"1242,852","6214,259"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,362,100% Egg Protein,Egg Protein,5lbs,Capuccino,Protein,3,"1229,459","3688,377"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,354,100% Egg Protein,Egg Protein,5lbs,Caramel Ice Cream,Protein,7,"1242,852","8699,963"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,358,100% Egg Protein,Egg Protein,5lbs,Strawberry,Protein,14,"1188,477","16638,678"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,356,100% Egg Protein,Egg Protein,5lbs,Vanilla,Protein,4,"1242,852","4971,407"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,399,BCAA Energy Amino Acids,BCAA,65 Servings,NA,Amino Acids,6,"33,775","202,647"
2012-02-29 00:00:00,2012-03-12 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,469,Full-Finger Gloves,Gloves,M,Black,Clothing,8,"22,794","182,352"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,394,MICROPURE GLUTAMINE,Glutamine,300 Grams,NA,Amino Acids,5,"20,520","102,600"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,420,Myolean Evolution,Meal Replacement,30 serv,Natural,Carbs,18,"129,814","2336,648"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,391,ONE,Meal Replacement,10 packs,Natural,Carbs,2,"88,932","177,864"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,393,ONE,Meal Replacement,12 oz,Natural,Carbs,8,"137,694","1101,552"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,396,ONE,Meal Replacement,24 oz,Natural,Carbs,3,"74,838","224,514"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47365,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,411,ONE,Meal Replacement,3lbs,Natural,Carbs,2,"125,415","250,830"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47416,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,11,"1265,306","13918,369"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47416,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,5,"469,794","2348,970"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47416,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,7,"149,031","1043,217"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47416,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,216,Animal Pak Multivitamin,Vitamins,44 Packs,NA,Vitamins,8,"20,187","161,492"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47416,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,461,Men's Jacket,Jackets,L,Black,Clothing,2,"53,994","107,988"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47397,156,Jazzy Moves,Gym,North America,Canada,QC,Quebec,Montreal,230,Long-Sleeve Logo Jersey,Jerseys,M,Black,Clothing,3,"28,840","86,521"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47380,497,Monster Health,Supplement Store,North America,Canada,BC,British Columbia,Richmond,397,BCAA 2:1:1,BCAA,400 Grams,NA,Amino Acids,2,"24,295","48,589"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47380,497,Monster Health,Supplement Store,North America,Canada,BC,British Columbia,Richmond,460,Men's Jacket,Jackets,M,Black,Clothing,3,"53,994","161,982"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47434,61,Monster Interval,Supplement Store,North America,United States,CA,California,Fullerton,427,Serious MASS Gainer,Gainer,2lbs,Banana,Carbs,3,"209,256","627,768"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47378,327,Monster Quest,Supplement Store,North America,United States,MO,Missouri,Saint Louis,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,4,"1242,852","4971,407"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47411,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,3,"1242,852","3728,555"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47385,379,Nutrition Aid,Supplement Store,North America,United States,OR,Oregon,Portland,242,100% Vegan Protein,Vegan Protein,4lbs,Chocolate,Protein,2,"780,818","1561,636"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,3,"1308,938","3926,813"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,2,"469,794","939,588"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,4,"149,031","596,124"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,371,Concentrate Whey Protein,Whey Protein,5lbs,Strawberry,Protein,3,"1308,938","3926,813"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,423,MRE Lite,Meal Replacement,1lbs,Natural,Carbs,2,"165,231","330,462"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47455,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,383,Pure Casein Protein,Casein Protein,2lbs,Chocolate,Protein,4,"600,263","2401,050"
2012-02-29 00:00:00,2012-03-15 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,3,"1308,938","3926,813"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,3,"469,794","1409,382"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,3,"149,031","447,093"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,423,MRE Lite,Meal Replacement,1lbs,Natural,Carbs,4,"165,231","660,924"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,273,PRO Weight Gainer,Gainer,2lbs,Vanilla,Carbs,3,"202,332","606,996"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,341,Pure Casein Protein,Casein Protein,2lbs,Banana,Protein,5,"469,794","2348,970"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47366,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,433,Serious MASS Gainer,Gainer,5lbs,Banana,Carbs,6,"324,453","1946,716"
2012-02-29 00:00:00,2012-03-12 00:00:00,SO47446,636,Nutrition Bio,Supplement Store,North America,United States,IN,Indiana,Logansport,423,MRE Lite,Meal Replacement,1lbs,Natural,Carbs,1,"165,231","165,231"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47409,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,461,Men's Jacket,Jackets,L,Black,Clothing,3,"53,994","161,982"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47409,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,417,Serious MASS Gainer,Gainer,5lbs,Cookies,Carbs,2,"324,453","648,905"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47454,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,216,Animal Pak Multivitamin,Vitamins,44 Packs,NA,Vitamins,7,"20,187","141,306"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47454,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,459,Men's Jacket,Jackets,S,Black,Clothing,5,"53,994","269,970"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47399,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,427,Serious MASS Gainer,Gainer,2lbs,Banana,Carbs,2,"209,256","418,512"
2012-02-29 00:00:00,2012-03-11 00:00:00,SO47427,648,Nutrition Protein,Supplement Store,North America,United States,CA,California,El Segundo,411,ONE,Meal Replacement,3lbs,Natural,Carbs,2,"125,415","250,830"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47384,418,Nutrition Science,Supplement Store,North America,United States,WI,Wisconsin,Racine,383,Pure Casein Protein,Casein Protein,2lbs,Chocolate,Protein,3,"600,263","1800,788"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47372,649,Olympus Gym,Gym,North America,United States,CA,California,Santa Ana,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,3,"149,031","447,093"
2012-02-29 00:00:00,2012-03-08 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,6,"1308,938","7853,625"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,10,"469,794","4697,940"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,4,"149,031","596,124"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,423,MRE Lite,Meal Replacement,1lbs,Natural,Carbs,3,"165,231","495,693"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,321,Pure Casein Protein,Casein Protein,2lbs,Capuccino,Protein,3,"469,794","1409,382"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,331,Pure Casein Protein,Casein Protein,2lbs,Strawberry,Protein,2,"469,794","939,588"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47355,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,439,STEAK in Powder,Beef Protein,5lbs,Strawberry,Protein,3,"780,818","2342,455"
2012-02-29 00:00:00,2012-03-21 00:00:00,SO47369,239,Potential Department,Warehouse,North America,United States,CA,California,Santa Monica,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,3,"149,031","447,093"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47369,239,Potential Department,Warehouse,North America,United States,CA,California,Santa Monica,224,Men's 3/4 Leggings,Vests,L,Black,Clothing,7,"5,187","36,306"
2012-02-29 00:00:00,2012-03-12 00:00:00,SO47369,239,Potential Department,Warehouse,North America,United States,CA,California,Santa Monica,273,PRO Weight Gainer,Gainer,2lbs,Vanilla,Carbs,4,"202,332","809,328"
2012-02-29 00:00:00,2012-03-11 00:00:00,SO47449,652,POW! Gym,Gym,North America,United States,GA,Georgia,Marietta,358,100% Egg Protein,Egg Protein,5lbs,Strawberry,Protein,3,"1229,459","3688,377"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47425,674,Real Fitness,Gym,North America,United States,CA,California,Daly City,221,Orange Triad,Vitamins,270 Tablets,NA,Vitamins,4,"20,187","80,746"
2012-02-29 00:00:00,2012-03-18 00:00:00,SO47441,608,Rediscover Store,Warehouse,North America,United States,CA,California,La Mesa,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,10,"1242,852","12428,518"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47441,608,Rediscover Store,Warehouse,North America,United States,CA,California,La Mesa,470,Full-Finger Gloves,Gloves,L,Black,Clothing,8,"22,794","182,352"
2012-02-29 00:00:00,2012-03-15 00:00:00,SO47383,550,Shake it Off Fitness,Gym,North America,Canada,QC,Quebec,Quebec,422,BCAA Energy Amino Acids,BCAA,30 Servings,NA,Amino Acids,3,"67,539","202,617"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47422,130,Sharpen Store,Warehouse,North America,United States,TX,Texas,Dallas,447,Animal Pak Multivitamin,Vitamins,30 Packs,NA,Vitamins,8,"15,000","120,000"
2012-02-29 00:00:00,2012-03-16 00:00:00,SO47422,130,Sharpen Store,Warehouse,North America,United States,TX,Texas,Dallas,257,PRO Weight Gainer,Gainer,1lbs,Chocolate,Carbs,3,"183,938","551,815"
2012-02-29 00:00:00,2012-03-10 00:00:00,SO47422,130,Sharpen Store,Warehouse,North America,United States,TX,Texas,Dallas,441,STEAK in Powder,Beef Protein,5lbs,Capuccino,Protein,3,"780,818","2342,455"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47403,254,Shield Sports,Warehouse,North America,United States,WA,Washington,Bellevue,224,Men's 3/4 Leggings,Vests,L,Black,Clothing,10,"5,187","51,865"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47403,254,Shield Sports,Warehouse,North America,United States,WA,Washington,Bellevue,426,Serious MASS Gainer,Gainer,2lbs,Cookies,Carbs,2,"209,256","418,512"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47439,3,Storeify,Warehouse,North America,United States,TX,Texas,Irving,447,Animal Pak Multivitamin,Vitamins,30 Packs,NA,Vitamins,8,"15,000","120,000"
2012-02-29 00:00:00,2012-03-13 00:00:00,SO47439,3,Storeify,Warehouse,North America,United States,TX,Texas,Irving,333,Concentrate Whey Protein,Whey Protein,2lbs,Coconut,Protein,9,"469,794","4228,146"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47400,133,Storeops,Warehouse,North America,United States,CA,California,Modesto,289,100% Vegan Protein,Vegan Protein,4lbs,Banana,Protein,3,"744,273","2232,818"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47400,133,Storeops,Warehouse,North America,United States,CA,California,Modesto,308,100% Vegan Protein,Vegan Protein,4lbs,Strawberry,Protein,5,"744,273","3721,364"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47400,133,Storeops,Warehouse,North America,United States,CA,California,Modesto,461,Men's Jacket,Jackets,L,Black,Clothing,6,"53,994","323,964"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,2,"1242,852","2485,704"
2012-02-29 00:00:00,2012-03-19 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,362,100% Egg Protein,Egg Protein,5lbs,Capuccino,Protein,4,"1229,459","4917,836"
2012-02-29 00:00:00,2012-03-20 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,354,100% Egg Protein,Egg Protein,5lbs,Caramel Ice Cream,Protein,2,"1242,852","2485,704"
2012-02-29 00:00:00,2012-03-09 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,358,100% Egg Protein,Egg Protein,5lbs,Strawberry,Protein,3,"1229,459","3688,377"
2012-02-29 00:00:00,2012-03-14 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,356,100% Egg Protein,Egg Protein,5lbs,Vanilla,Protein,4,"1242,852","4971,407"
2012-02-29 00:00:00,2012-03-07 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,470,Full-Finger Gloves,Gloves,L,Black,Clothing,12,"22,034","264,410"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,468,Full-Finger Gloves,Gloves,S,Black,Clothing,2,"22,794","45,588"
2012-02-29 00:00:00,2012-03-17 00:00:00,SO47435,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,391,ONE,Meal Replacement,10 packs,Natural,Carbs,3,"88,932","266,796"
